izvestiya;-115.10572860988941
izvestiya;-172.71756472789713
izvestiya;-268.1932194334881
izvestiya;-121.34439312642934
izvestiya;-103.33071988244046
izvestiya;-166.3504594050068
izvestiya;-118.44403606496019
izvestiya;-160.66200652047328
izvestiya;-74.56275037487279
izvestiya;-189.68942404422023
izvestiya;-253.42302105822608
izvestiya;-129.40451686591456
izvestiya;-163.05275214742767
izvestiya;-162.80873965543657
izvestiya;-89.35571501812723
izvestiya;-121.42879035390786
izvestiya;-261.46784238791145
izvestiya;-117.25159273170493
izvestiya;-201.8557070214262
izvestiya;-112.14455279225115
izvestiya;-147.57601874489126
izvestiya;-53.65944706472783
izvestiya;-166.46613753677042
izvestiya;-222.94063720751961
izvestiya;-162.11891624118516
izvestiya;-166.0538971766788
izvestiya;-160.2693709256987
izvestiya;-237.06552031857058
izvestiya;-163.77616030159714
izvestiya;-93.76998894088146
izvestiya;-160.21780098031934
izvestiya;-315.3534663969758
izvestiya;-131.11542258568528
izvestiya;-128.32711761182668
izvestiya;-227.71386408100477
izvestiya;-207.73086838872018
izvestiya;-128.49661362006213
izvestiya;-162.49789326219587
izvestiya;-150.96246626001164
izvestiya;-190.339062454962
izvestiya;-219.3195564459404
izvestiya;-143.3526862005944
izvestiya;-78.77580488592866
izvestiya;-143.29119322343513
izvestiya;-115.37114792002882
izvestiya;-185.7556391230387
izvestiya;-67.53754475340236
izvestiya;-145.15271963036145
izvestiya;-82.5109519067924
izvestiya;-162.2631314756572
izvestiya;-117.2081315114342
izvestiya;-133.95434659198355
izvestiya;-205.54573997625755
izvestiya;-163.0411489952954
izvestiya;-137.20696699513746
izvestiya;-157.50126572992224
izvestiya;-108.32654829367044
izvestiya;-135.9235093143684
izvestiya;-160.28657103522545
izvestiya;-246.52690891791104
izvestiya;-296.9618541115965
izvestiya;-309.77053389424185
izvestiya;-215.56270213852997
izvestiya;-85.37227307461501
izvestiya;-156.23916516485303
izvestiya;-35.73628697990523
izvestiya;-120.26485207363689
izvestiya;-74.44556057455992
izvestiya;-148.50381583419278
izvestiya;-147.41417039995892
izvestiya;-294.43845237505633
izvestiya;-165.38699845400163
izvestiya;-142.7573862234998
izvestiya;-167.22887630849897
izvestiya;-279.5852078528473
izvestiya;-151.04129394890975
izvestiya;-148.17508779722118
izvestiya;-107.75742234566258
izvestiya;-230.4118694924618
izvestiya;-171.96163348571702
izvestiya;-149.045059672884
izvestiya;-157.17121600147397
izvestiya;-145.24158700366954
izvestiya;-109.36931397480907
izvestiya;-207.74947941603216
izvestiya;-295.15501601833074
izvestiya;-219.89294591335164
izvestiya;-242.41476585093983
izvestiya;-87.34209139997358
izvestiya;-90.98586876579543
izvestiya;-185.27524809147224
izvestiya;-53.63162614013737
technic;-88.822767892
technic;-621.505382444
technic;-315.358745812
technic;-336.950978986
technic;-292.297186233
technic;-339.633172292
technic;-102.719588349
technic;-326.719394756
technic;-773.120448557
technic;-619.521048616
technic;-371.65558632
technic;-719.933875825
technic;-482.564506568
technic;-355.560157973
technic;-91.0125280609
technic;-282.354556062
technic;-278.658857422
technic;-426.673060838
technic;-245.769930643
technic;-231.283532035
technic;-765.886018037
technic;-543.093959363
technic;-93.5143256351
technic;-440.361157217
technic;-224.364558206
technic;-247.123165149
technic;-49.9267183857
technic;-246.304261387
technic;-162.631347478
technic;-109.949294817
technic;-31.8751830976
technic;-93.9664339867
technic;-89.5690806648
technic;-606.774753173
technic;-339.19236531
technic;-854.372088403
technic;-93.9512219902
technic;-583.306841547
technic;-166.232332958
technic;-503.322785677
technic;-667.142046586
technic;-156.973147973
technic;-201.774491066
technic;-740.903503159
technic;-819.618203129
technic;-404.841714437
technic;-341.414695811
technic;-110.931149973
technic;-189.214401111
technic;-530.357155853
technic;-349.726769362
technic;-334.242416556
technic;-312.66180554
technic;-246.133215603
technic;-612.173901667
technic;-68.4338470161
technic;-141.532410988
technic;-96.0649985195
technic;-115.105753186
technic;-86.2607295811
technic;-68.0214124458
technic;-555.043941815
technic;-398.97296652
technic;-177.944879909
technic;-140.330363403
technic;-183.753799148
technic;-689.146100726
technic;-944.524077179
technic;-389.521124642
technic;-366.97196621
technic;-994.231273171
technic;-106.335502516
technic;-371.276124254
technic;-572.700241253
technic;-455.781334775
technic;-120.635000613
technic;-457.643242838
technic;-179.632008288
technic;-204.859376955
technic;-248.92240598
technic;-104.199860499
technic;-521.253198347
technic;-452.648313639
technic;-1095.41022858
technic;-135.9293764
technic;-97.7538328153
technic;-54.1401093051
technic;-10.4192124858
technic;-100.976228862
technic;-49.7537999514
technic;-50.5318709456
technic;-115.322297639
technic;-194.690536478
technic;-41.1920131012
technic;-619.470268262
technic;-130.362747537
technic;-330.428199631
technic;-281.78809248
technic;-246.517462629
technic;-688.664012521
technic;-786.090872777
technic;-390.601869753
technic;-173.67750025
technic;-151.988901174
technic;-932.75470386
technic;-196.540451843
technic;-426.001333659
technic;-172.708417762
technic;-46.7401188096
technic;-238.190113405
technic;-195.596712245
technic;-492.402477297
technic;-607.144602297
technic;-411.617719137
technic;-228.778419924
technic;-75.3591735499
technic;-123.407940743
technic;-68.4403656415
technic;-43.2300670987
technic;-104.053773508
technic;-69.2816850473
technic;-87.0670379167
technic;-32.2343701742
technic;-256.69434274
technic;-473.735243121
